STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,hhcomp,Household composition,rskpovth,Risk of poverty threshold,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2012,,17.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2013,,16.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2014,,17.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2015,,15.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2016,,15.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2017,,16.1,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2018,,17.2,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,EU28,European Union - 28 countries (2013-2020),2019,,17.9,,e,estimated,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2012,,10.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2013,,8.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2014,,8.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2015,,11.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2016,,8.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2017,,13.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2018,,11.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2019,,15.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2020,,12.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FI,Finland,2023,,13.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2012,,12.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2013,,11.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2014,,16.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2015,,14.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2016,,17.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2017,,12.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2018,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2019,,20.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2020,,25.0,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,FR,France,2023,,22.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2012,,8.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2013,,9.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2014,,3.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2015,,9.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2016,,8.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2017,,7.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2018,,9.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2019,,8.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2020,,4.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HR,Croatia,2023,,2.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2012,,11.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2013,,18.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2014,,14.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2015,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2016,,14.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2017,,18.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2018,,16.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2019,,22.0,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2020,,16.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,HU,Hungary,2023,,13.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2012,,9.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2013,,6.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2014,,4.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2015,,3.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2016,,7.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2017,,9.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2018,,9.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2019,,9.2,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2020,,10.9,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IE,Ireland,2023,,7.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2012,,11.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2013,,10.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2014,,13.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2015,,10.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2016,,7.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2017,,7.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2018,,7.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2019,,7.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IS,Iceland,2020,,10.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2012,,17.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2013,,20.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2014,,19.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2015,,16.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2016,,16.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2017,,9.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2018,,9.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2019,,11.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2020,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,IT,Italy,2023,,8.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2012,,19.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2013,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2014,,13.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2015,,16.2,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2016,,20.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2017,,12.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2018,,17.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2019,,17.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2020,,16.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LT,Lithuania,2023,,10.0,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2012,,18.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2013,,14.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2014,,19.1,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2015,,20.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2016,,17.2,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2017,,16.3,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2018,,14.7,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2019,,16.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2020,,16.1,,b,break in time series,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LU,Luxembourg,2023,,6.5,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LV,Latvia,2012,,21.9,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LV,Latvia,2013,,18.4,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LV,Latvia,2014,,19.6,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LV,Latvia,2015,,19.8,,,,,
dataflow,ESTAT:ILC_MDDW02$DEFAULTVIEW(1.0),"Pollution, grime or other environmental problems",A,Annual,A1_DCH,One adult with dependent children,TOTAL,Total,PC,Percentage,LV,Latvia,2016,,18.4,,,,,
